feature,median_liposarcoma,median_lipoma,median_difference,mean_difference,U_statistic,p_value,rank_biserial_corr,n_liposarcoma,n_lipoma,p_value_fdr_bh,significant_fdr_0.05
PREDICT_original_tf_Gabor_skewness_F0.2_A1.57,0.9711150248365529,1.5352017298510547,-0.5640867050145019,-0.26290687211471897,1453.0,0.26443433394534543,0.12099213551119181,58,57,0.5409382847927605,False
PREDICT_original_tf_Gabor_std_F0.2_A0.79,0.02533423424252,0.0302878448028818,-0.004953610560361799,-0.0037187781429442075,1454.0,0.2668363214127911,0.12038717483363581,58,57,0.5435963076715125,False
PREDICT_original_tf_Gabor_quartile_range_F0.2_A0.79,0.01558368276529725,0.0163347042610673,-0.000751021495770051,-0.004200267202567824,1455.0,0.2692532746817037,0.11978221415607981,58,57,0.5462628165353083,False
PREDICT_original_tf_Gabor_range_F0.2_A2.36,0.1232319046000854,0.1343258502335433,-0.011093945633457891,-0.0035967306406392563,1457.0,0.274132146377312,0.11857229280096793,58,57,0.5520683790204876,False
PREDICT_original_tf_GLCM_energyd3.0A0.0,0.2437345985910718,0.2578180246608246,-0.014083426069752797,-0.023359088525482463,1458.0,0.2765940965883579,0.11796733212341193,58,57,0.5520683790204876,False
PREDICT_original_tf_GLCM_ASMd3.0A0.0,0.0594065814342342,0.0664701338400095,-0.007063552405775296,-0.01614087941686046,1458.0,0.2765940965883579,0.11796733212341193,58,57,0.5520683790204876,False
PREDICT_original_tf_GLCM_correlationd1.0A2.36,0.8967346747244083,0.9080784898826166,-0.01134381515820837,-0.021912440161986013,1458.0,0.2765940965883579,0.11796733212341193,58,57,0.5520683790204876,False
PREDICT_original_tf_Gabor_std_F0.05_A2.36,0.0468226974688892,0.05158568200418,-0.004762984535290796,-0.0011294968075168527,1459.0,0.2790710761562465,0.11736237144585604,58,57,0.5525383154418857,False
PREDICT_original_hf_skewness,-0.6091393729621627,-0.7012940837156162,0.0921547107534535,0.26778561141502855,1847.0,0.2790710761562465,-0.11736237144585604,58,57,0.5525383154418857,False
PREDICT_original_tf_Gabor_range_F0.5_A1.57,0.09653406220665176,0.1128883131774415,-0.01635425097078974,-0.02801875164518941,1460.0,0.2815630988509451,0.11675741076830004,58,57,0.5552424309340637,False
PREDICT_original_tf_Gabor_skewness_F0.5_A0.79,3.8224177829722197,3.447624059715019,0.37479372325720073,0.4792983186004709,1845.0,0.284070177581776,-0.11615245009074404,58,57,0.5579545719036477,False
PREDICT_original_phasef_monogenic_max_WL3_N5,176.0,176.0,0.0,-0.2742891712038329,1468.0,0.29115549410532715,0.11191772534785238,58,57,0.5683761263152838,False
PREDICT_original_tf_Gabor_min_F0.5_A2.36,-0.0158939895457786,-0.0212657577477484,0.005371768201969801,0.004031552848333335,1842.0,0.29168186604009494,-0.11433756805807627,58,57,0.5683761263152838,False
PREDICT_original_logf_max_sigma10,0.6093364930152887,0.6209314966201788,-0.011595003604890075,-0.03153724899074917,1466.0,0.2968318025549421,0.11312764670296427,58,57,0.5761341679511278,False
"PREDICT_original_vf_Frangi_inner_mean_SR(1.0, 10.0)_SS2.0",3.453887122651328e-10,2.881463144444128e-10,5.724239782072003e-11,-2.4335686274213695e-07,1839.0,0.2994294396011239,-0.11252268602540827,58,57,0.5788969165621728,False
PREDICT_original_phasef_monogenic_range_WL3_N5,172.5,172.0,0.5,-0.4388142770719412,1469.0,0.30082356056565096,0.11131276467029638,58,57,0.57932037249557,False
PREDICT_original_tf_Gabor_min_F0.5_A0.79,-0.016277725090617652,-0.0214883373258282,0.005210612235210549,0.0028833371513209242,1837.0,0.3046700848092011,-0.1113127646702965,58,57,0.5844449486806854,False
PREDICT_original_tf_Gabor_std_F0.2_A2.36,0.02744570420431985,0.0290537891005145,-0.001608084896194649,-0.0008861685059454796,1470.0,0.30731310365280273,0.1107078039927405,58,57,0.5872300779102005,False
PREDICT_original_tf_GLCMMS_correlationd1.0A0.79std,0.8467075718330126,0.8685199558531589,-0.02181238402014629,-0.02724589557824786,1471.0,0.3099712589117277,0.1101028433151845,58,57,0.5900225121369953,False
PREDICT_original_tf_Gabor_peak_position_F0.2_A2.36,21.5,21.0,0.5,0.4319419237749571,1833.5,0.31183813097703506,-0.10919540229885061,58,57,0.5912930714295318,False
PREDICT_original_tf_GLCMMS_contrastd3.0A0.0std,2.0306683537576133,1.7015249188926933,0.32914343486492004,0.19794286284944995,1833.0,0.31533298987880753,-0.1088929219600725,58,57,0.5933555878253898,False
PREDICT_original_tf_Gabor_min_F0.2_A0.0,-0.04323811767495155,-0.0465684842939439,0.0033303666189923448,0.007436851663872049,1833.0,0.31533298987880753,-0.1088929219600725,58,57,0.5933555878253898,False
PREDICT_original_tf_GLCMMS_dissimilarityd1.0A2.36mean,1.3664393166744935,1.140154779280825,0.22628453739366838,0.026400539959038127,1831.0,0.3207552907554718,-0.10768300060496072,58,57,0.5958974306529693,False
PREDICT_original_tf_GLCM_dissimilarityd3.0A1.57,1.366439316674493,1.1401547792808249,0.22628453739366816,0.026400539959038127,1831.0,0.3207552907554718,-0.10768300060496072,58,57,0.5958974306529693,False
PREDICT_original_tf_LBP_peak_position_R15_P36,49.0,49.0,0.0,0.8596491228070207,1682.0,0.3215186948350707,-0.01754385964912286,58,57,0.5958974306529693,False
PREDICT_original_tf_LBP_peak_R15_P36,36.26,36.26,0.0,0.6361403508771986,1682.0,0.3215186948350707,-0.01754385964912286,58,57,0.5958974306529693,False
"PREDICT_original_vf_Frangi_inner_min_SR(1.0, 10.0)_SS2.0",0.0,0.0,0.0,9.882855279266842e-16,1681.5,0.33008143218309116,-0.01724137931034475,58,57,0.6094762024953706,False
PREDICT_original_logf_skewness_sigma10,-1.1657844691711083,-0.9442585671202136,-0.22152590205089473,-0.06384456452484333,1481.0,0.33738551579293563,0.10405323653962495,58,57,0.6183310754123318,False
PREDICT_original_tf_Gabor_min_F0.05_A0.79,-0.065136990832434,-0.0675362064849106,0.0023992156524765967,0.0022183791504320205,1825.0,0.33738551579293563,-0.10405323653962495,58,57,0.6183310754123318,False
PREDICT_original_sf_rad_dist_std_2.5D,12.008789018486317,11.133306456929354,0.8754825615569626,0.9093883819784736,1823.0,0.3430499222698167,-0.10284331518451295,58,57,0.626383746959332,False
PREDICT_original_tf_Gabor_skewness_F0.05_A2.36,0.8844630819418604,0.8342939823589011,0.05016909958295934,0.1847603022826041,1820.0,0.35165976765656604,-0.10102843315184518,58,57,0.6373833288775259,False
PREDICT_original_tf_Gabor_quartile_range_F0.5_A0.79,0.00582886053566245,0.0071034144046149,-0.0012745538689524502,-0.0017321324479939778,1486.0,0.35165976765656604,0.10102843315184518,58,57,0.6373833288775259,False
PREDICT_original_phasef_monogenic_skewness_WL3_N5,0.05188437397128989,-0.0071589268240981,0.05904330079538799,-0.007261611546391461,1818.0,0.3574750325770264,-0.09981851179673318,58,57,0.6455501504046668,False
"PREDICT_original_vf_Frangi_full_quartile_range_SR(1.0, 10.0)_SS2.0",4.908299717158792e-10,3.725525657852982e-10,1.1827740593058098e-10,-3.993922257744573e-07,1816.0,0.36334668665153946,-0.0986085904416214,58,57,0.6513815146153054,False
"PREDICT_original_vf_Frangi_edge_quartile_range_SR(1.0, 10.0)_SS2.0",4.908299717158792e-10,3.725525657852982e-10,1.1827740593058098e-10,-3.993922257744573e-07,1816.0,0.36334668665153946,-0.0986085904416214,58,57,0.6513815146153054,False
"PREDICT_original_vf_Frangi_edge_mean_SR(1.0, 10.0)_SS2.0",5.524857448644245e-10,4.278149157103553e-10,1.246708291540692e-10,-5.420638798883398e-07,1814.0,0.369285968213227,-0.0973986690865094,58,57,0.6572490336791369,False
"PREDICT_original_vf_Frangi_full_mean_SR(1.0, 10.0)_SS2.0",5.524857448644245e-10,4.278149157103553e-10,1.246708291540692e-10,-5.420638798883398e-07,1814.0,0.369285968213227,-0.0973986690865094,58,57,0.6572490336791369,False
PREDICT_original_tf_LBP_median_R3_P12,8.84,7.800000000000001,1.0399999999999991,0.2621234119782212,1810.5,0.37303728365939115,-0.09528130671506352,58,57,0.6615373411657548,False
PREDICT_original_tf_Gabor_peak_F0.05_A2.36,-0.0034407080462699998,-0.0024065163038917,-0.0010341917423782997,-0.003447897737183836,1494.0,0.3752813820572467,0.0961887477313974,58,57,0.6631316177570703,False
PREDICT_original_phasef_monogenic_mean_WL3_N5,87.13921799134886,88.5465619073422,-1.4073439159933372,0.16462025194056196,1495.0,0.378301511225129,0.09558378705384152,58,57,0.6637104805480022,False
PREDICT_original_tf_Gabor_min_F0.5_A1.57,-0.03201743008783395,-0.0385139977140013,0.006496567626167349,0.0077366056454789695,1811.0,0.378301511225129,-0.09558378705384141,58,57,0.6637104805480022,False
PREDICT_original_tf_GLCMMS_correlationd3.0A0.79std,0.08756934691223714,0.0774115707450911,0.01015777616714604,0.006554398386028462,1810.0,0.381336561325448,-0.09497882637628563,58,57,0.6643071545351444,False
PREDICT_original_tf_Gabor_skewness_F0.2_A2.36,1.5247785433698224,1.8466305064655189,-0.3218519630956964,-0.10320473365071647,1496.0,0.381336561325448,0.09497882637628552,58,57,0.6643071545351444,False
PREDICT_original_tf_Gabor_peak_F0.5_A1.57,-0.00257525120702745,-0.0009172704004196,-0.00165798080660785,-0.000978282674514184,1497.0,0.38438651063757223,0.09437386569872963,58,57,0.6672624990997292,False
PREDICT_original_tf_GLCMMS_correlationd3.0A2.36mean,0.1149534210600593,0.1203112191256882,-0.005357798065628902,0.012561013315154232,1806.0,0.393625521001003,-0.09255898366606163,58,57,0.6809030942227876,False
PREDICT_original_phasef_monogenic_std_WL3_N5,51.33108583598156,51.684687066421525,-0.3536012304399634,-1.1351842825151977,1501.0,0.3967348290839573,0.09195402298850575,58,57,0.6814992011790625,False
PREDICT_original_tf_Gabor_peak_F0.5_A0.79,-0.0012486116272720999,-3.912517294139828e-05,-0.0012094864543307016,-0.00043814927296115887,1501.0,0.3967348290839573,0.09195402298850575,58,57,0.6814992011790625,False
"PREDICT_original_vf_Frangi_inner_quartile_range_SR(1.0, 10.0)_SS2.0",3.614720602380188e-10,2.68316351199932e-10,9.31557090380868e-11,-1.24343775384864e-07,1804.0,0.3998068421547408,-0.09134906231094986,58,57,0.6843915735496084,False
PREDICT_original_logf_std_sigma5,0.24204030942124324,0.2571813598728939,-0.015141050451650678,-0.00916005001871456,1505.0,0.40931952533660887,0.08953418027828186,58,57,0.6940740333521761,False
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A0.0mean,0.1748254913243926,0.1748774847617436,-5.199343735101669e-05,0.035113375744698666,1801.0,0.40931952533660887,-0.08953418027828186,58,57,0.6940740333521761,False
PREDICT_original_tf_LBP_skewness_R3_P12,-0.3778416680380853,-0.3278149087393689,-0.05002675929871636,-0.07554699710063062,1506.0,0.41250241738780447,0.08892921960072597,58,57,0.6940740333521761,False
PREDICT_original_sf_roughness_avg_2.5D,16.425101398722948,15.825058872783949,0.6000425259389992,-1.526610668533607,1800.0,0.41250241738780447,-0.08892921960072586,58,57,0.6940740333521761,False
"PREDICT_original_vf_Frangi_inner_median_SR(1.0, 10.0)_SS2.0",0.0,0.0,0.0,1.1222630216982991e-12,1596.0,0.4121356927372618,0.03448275862068961,58,57,0.6940740333521761,False
PREDICT_original_tf_GLCMMS_energyd3.0A0.79mean,0.0680162191999811,0.0649810641138386,0.0030351550861425075,0.004639978602565348,1798.0,0.4189120410249789,-0.08771929824561409,58,57,0.7024613477051518,False
PREDICT_original_logf_kurtosis_sigma5,7.314063336018631,5.904677347624633,1.409385988393998,-2.889005266679657,1797.0,0.4221387049075739,-0.08711433756805809,58,57,0.7030891267548444,False
PREDICT_original_tf_Gabor_range_F0.05_A2.36,0.21719043473883987,0.2308059044056112,-0.013615469666771324,-0.003195535207154515,1509.0,0.4221387049075739,0.08711433756805809,58,57,0.7030891267548444,False
PREDICT_original_tf_GLCMMS_energyd3.0A2.36mean,0.07514441959788125,0.0674657411534346,0.007678678444446654,0.004750779338313832,1795.0,0.4286355595284519,-0.08590441621294609,58,57,0.7115061644697872,False
PREDICT_original_tf_GLCMMS_energyd3.0A2.36std,0.07462132468084964,0.0711628685308035,0.003458456150046141,0.005013604083983131,1794.0,0.4319056761459932,-0.08529945553539009,58,57,0.714528517919378,False
PREDICT_original_tf_Gabor_quartile_range_F0.5_A2.36,0.00624773756298425,0.0072421761483949,-0.00099443858541065,-0.0010980297674221592,1513.0,0.4351902011003538,0.0846944948578342,58,57,0.7151625638082479,False
PREDICT_original_tf_Gabor_max_F0.05_A2.36,0.1340149158730197,0.1501281018985483,-0.01611318602552861,-0.004786961327502115,1513.0,0.4351902011003538,0.0846944948578342,58,57,0.7151625638082479,False
PREDICT_original_sf_compactness_avg_2.5D,0.4865494559266227,0.5307223729776708,-0.04417291705104809,-0.025159436125500756,1514.0,0.4384890946483071,0.08408953418027831,58,57,0.7181897796066957,False
PREDICT_original_logf_mean_sigma10,-0.0358683045680495,-0.0384952532698322,0.0026269487017826984,0.0012664749184305851,1791.0,0.44180231597159614,-0.08348457350272231,58,57,0.7212203369999898,False
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A0.0std,0.24041631424033416,0.2330462717780162,0.007370042462317955,0.03561614120218898,1789.0,0.4484715732910626,-0.08227465214761032,58,57,0.7296913717244021,False
PREDICT_original_of_theta_x,0.5228891224546839,0.0244806501540453,0.49840847230063856,0.4437817984186517,1788.0,0.45182752226862133,-0.08166969147005454,58,57,0.732733448942205,False
PREDICT_original_tf_Gabor_peak_position_F0.05_A2.36,23.0,23.0,0.0,-0.8490623109497868,1520.0,0.4568048688435772,0.08045977011494254,58,57,0.7383763945569953,False
PREDICT_original_tf_GLCMMS_homogeneityd3.0A1.57mean,0.062490527676899,0.0581333293468915,0.0043571983300075,0.0037285428304789925,1786.0,0.4585818352314788,-0.08045977011494254,58,57,0.7388262900951602,False
PREDICT_original_tf_Gabor_min_F0.05_A1.57,-0.086166093035713,-0.0846214278063226,-0.0015446652293903962,-0.01292439000553959,1524.0,0.4722587897569265,0.07803992740471866,58,57,0.7414763800960661,False
PREDICT_original_tf_Gabor_quartile_range_F0.5_A1.57,0.0094697418433711,0.0102811967941692,-0.0008114549507980996,-0.003772224044580153,1524.0,0.4722587897569265,0.07803992740471866,58,57,0.7414763800960661,False
PREDICT_original_tf_GLCM_homogeneityd3.0A0.0,0.7028174411642574,0.6849310496310258,0.01788639153323157,0.02492450435088478,1782.0,0.4722587897569265,-0.07803992740471877,58,57,0.7414763800960661,False
PREDICT_original_phasef_monogenic_peak_position_WL3_N5,24.0,24.0,0.0,-2.316091954022987,1523.5,0.4700671211938128,0.07834240774349666,58,57,0.7414763800960661,False
PREDICT_original_phasef_monogenic_peak_WL3_N5,85.92,85.92,0.0,-8.291609195402302,1523.5,0.4700671211938128,0.07834240774349666,58,57,0.7414763800960661,False
PREDICT_original_tf_GLCMMS_homogeneityd1.0A1.57mean,0.7028174411642572,0.6849310496310257,0.01788639153323146,0.025473272413884085,1785.0,0.4619801057317364,-0.07985480943738654,58,57,0.7414763800960661,False
PREDICT_original_tf_GLCM_dissimilarityd1.0A2.36,0.8687268388259362,0.7682899183687893,0.1004369204571468,0.0002303573461535091,1783.0,0.46881863297123016,-0.07864488808227454,58,57,0.7414763800960661,False
PREDICT_original_tf_GLCMMS_dissimilarityd1.0A0.79std,0.8687268388259359,0.7682899183687892,0.1004369204571467,0.0002303573461535091,1783.0,0.46881863297123016,-0.07864488808227454,58,57,0.7414763800960661,False
PREDICT_original_tf_GLCMMS_energyd3.0A1.57std,0.0745426108082816,0.0700930675241999,0.004449543284081703,0.005043614803819305,1780.0,0.47918063169468406,-0.07683000604960677,58,57,0.7475824412198709,False
PREDICT_original_tf_Gabor_std_F0.5_A1.57,0.02690623156665095,0.0297466483371439,-0.002840416770492949,-0.005599585708974376,1526.0,0.47918063169468406,0.07683000604960677,58,57,0.7475824412198709,False
PREDICT_original_tf_GLCMMS_correlationd3.0A0.0std,0.07914110892276355,0.0749017406548147,0.004239368267948851,0.004013920995323175,1778.0,0.48615748827170147,-0.07562008469449477,58,57,0.7560745795518891,False
PREDICT_original_tf_GLCMMS_energyd3.0A0.0std,0.06948509391289145,0.0682091498011864,0.001275944111705049,0.004692966190779163,1775.0,0.49672495209995027,-0.073805202661827,58,57,0.7676658350635595,False
PREDICT_original_hf_range,2.087395694343659,1.9036735313204116,0.1837221630232473,0.1009739282114972,1775.0,0.49672495209995027,-0.073805202661827,58,57,0.7676658350635595,False
PREDICT_original_tf_GLCM_dissimilarityd3.0A0.0,1.2382391635493533,1.2550618784640706,-0.01682271491471732,-0.17077019110269442,1532.0,0.5002744566682353,0.073200241984271,58,57,0.7707353348045001,False
PREDICT_original_tf_GLCMMS_dissimilarityd1.0A1.57mean,1.2382391635493535,1.25506187846407,-0.01682271491471643,-0.16851236295573946,1533.0,0.5038373701344951,0.07259528130671511,58,57,0.771403178497845,False
PREDICT_original_tf_GLCMMS_ASMd3.0A1.57std,0.05649035225277745,0.0525877942125959,0.003902558040181553,0.0070046509159962175,1773.0,0.5038373701344951,-0.072595281306715,58,57,0.771403178497845,False
PREDICT_original_tf_GLCMMS_contrastd1.0A2.36std,8.605342529008656,7.2521170134535105,1.3532255155551454,0.051422159208790674,1772.0,0.5074136312467822,-0.071990320629159,58,57,0.7744734371661413,False
PREDICT_original_logf_peak_sigma1,-0.02207039833068845,-0.0199993252754211,-0.0020710730552673494,-0.0032960110682829953,1536.0,0.5146059460718301,0.07078039927404722,58,57,0.7782231024951296,False
PREDICT_original_tf_GLCM_contrastd3.0A2.36,8.605342529008656,7.252117013453512,1.3532255155551436,0.03483465451212986,1770.0,0.5146059460718301,-0.07078039927404722,58,57,0.7782231024951296,False
PREDICT_original_logf_median_sigma1,-0.02207039833068845,-0.0199993252754211,-0.0020710730552673494,-0.0032960110682829953,1536.0,0.5146059460718301,0.07078039927404722,58,57,0.7782231024951296,False
PREDICT_original_tf_GLCMMS_energyd3.0A0.0mean,0.0664360246925788,0.0650886758632321,0.0013473488293467006,0.003814872281626927,1766.0,0.5291479342681963,-0.06836055656382345,58,57,0.7953351572994536,False
PREDICT_original_tf_LBP_quartile_range_R3_P12,8.0,8.0,0.0,0.38021778584391974,1759.0,0.5287319546621658,-0.06412583182093168,58,57,0.7953351572994536,False
PREDICT_original_tf_GLCMMS_homogeneityd1.0A0.79mean,0.8236651665672967,0.8288605717503602,-0.005195405183063495,-0.0009352317994320014,1542.0,0.5364965342109177,0.06715063520871145,58,57,0.8014933071696437,False
PREDICT_original_tf_GLCM_homogeneityd1.0A1.57,0.8236651665672967,0.8288605717503602,-0.005195405183063495,-0.0009352317994321124,1542.0,0.5364965342109177,0.06715063520871145,58,57,0.8014933071696437,False
PREDICT_original_sf_solidity_std_2.5D,0.08430618580166341,0.0740968968438354,0.010209288957828008,-0.0036857012549122714,1763.0,0.5401899925399883,-0.06654567453115545,58,57,0.802149597356067,False
PREDICT_original_tf_GLCMMS_contrastd3.0A0.0mean,1.452163027024139,1.3379526407575482,0.11421038626659086,0.20175226093228793,1763.0,0.5401899925399883,-0.06654567453115545,58,57,0.802149597356067,False
PREDICT_original_tf_GLCMMS_energyd3.0A0.79std,0.07030745135815565,0.0685779330282515,0.001729518329904145,0.0040422481551434936,1762.0,0.5438961277039984,-0.06594071385359945,58,57,0.8052276004746883,False
PREDICT_original_hf_quartile_range,0.6388065075041918,0.5252303109722585,0.1135761965319333,0.010033377180318603,1761.0,0.5476148668480441,-0.06533575317604345,58,57,0.8058929234510022,False
PREDICT_original_tf_Gabor_min_F0.2_A2.36,-0.047423749684386854,-0.0472063934464737,-0.00021735623791315634,-0.0006937994359332358,1761.0,0.5476148668480441,-0.06533575317604345,58,57,0.8058929234510022,False
PREDICT_original_tf_LBP_min_R8_P24,0.0,0.0,0.0,-0.07380520266182697,1592.0,0.5509662965899724,0.0369026013309135,58,57,0.8060130095515028,False
PREDICT_original_tf_LBP_range_R8_P24,25.0,25.0,0.0,0.073805202661827,1714.0,0.5509662965899724,-0.0369026013309135,58,57,0.8060130095515028,False
PREDICT_original_tf_GLCMMS_ASMd1.0A1.57mean,0.13952303265712396,0.1498727765348424,-0.010349743877718448,-0.001575922604584723,1758.0,0.558845964063921,-0.06352087114337568,58,57,0.8127169919867642,False
PREDICT_original_phasef_phasecong_quartile_range_WL3_N5,0.0137812952011803,0.0133279716540221,0.00045332354715820096,-0.01399525466168532,1548.0,0.5586752379968345,0.06352087114337568,58,57,0.8127169919867642,False
PREDICT_original_tf_Gabor_skewness_F0.5_A1.57,3.8902014615016958,3.2115019325263607,0.678699528975335,0.2907465072228912,1757.0,0.5626143698738605,-0.06291591046581968,58,57,0.8157908363170977,False
PREDICT_original_tf_Gabor_min_F0.2_A0.79,-0.044054430034176,-0.0481015484195982,0.0040471183854221965,0.0025747846882257786,1755.0,0.5701877750903488,-0.061705989110707904,58,57,0.8219373483027543,False
PREDICT_original_tf_GLCM_correlationd1.0A0.79,0.8986572052033768,0.9008809886223468,-0.0022237834189700045,-0.013225062196435045,1551.0,0.5701877750903488,0.06170598911070779,58,57,0.8219373483027543,False
PREDICT_original_tf_Gabor_max_F0.2_A1.57,0.0746467035095845,0.0797428751462956,-0.005096171636711111,-0.010570649948921651,1552.0,0.573992615426081,0.061101028433151794,58,57,0.8226115098984242,False
PREDICT_original_tf_GLCM_correlationd3.0A2.36,0.8001814980894422,0.8184724070164181,-0.018290908926975935,-0.010791431680461372,1552.0,0.573992615426081,0.061101028433151794,58,57,0.8226115098984242,False
PREDICT_original_tf_Gabor_quartile_range_F0.5_A0.0,0.0087497595971414,0.0084477692017186,0.00030199039542280065,-0.003008745035936995,1553.0,0.5778094398452864,0.060496067755595906,58,57,0.8256813154890615,False
PREDICT_original_sf_solidity_avg_2.5D,1.1169232434087522,1.111686294527379,0.005236948881373049,-0.0018179219490523923,1749.0,0.5931949221506335,-0.05807622504537213,58,57,0.8261160921476337,False
PREDICT_original_tf_GLCMMS_correlationd1.0A2.36std,0.7348817950137688,0.7621040460612983,-0.02722225104752951,-0.013444374937031434,1557.0,0.5931949221506335,0.05807622504537202,58,57,0.8261160921476337,False
PREDICT_original_tf_GLCMMS_ASMd3.0A1.57mean,0.0571120474929143,0.0508370154818082,0.006275032011106102,0.005962637566999579,1751.0,0.5854787116909884,-0.05928614640048391,58,57,0.8261160921476337,False
PREDICT_original_tf_GLCMMS_ASMd3.0A0.0std,0.057868541133181,0.0534621896291346,0.004406351504046405,0.005917065535485752,1751.0,0.5854787116909884,-0.05928614640048391,58,57,0.8261160921476337,False
"PREDICT_original_vf_Frangi_full_std_SR(1.0, 10.0)_SS2.0",1.6108714515675125e-09,1.2915985115378735e-09,3.1927294002963906e-10,-1.3298922828171584e-06,1749.0,0.5931949221506335,-0.05807622504537213,58,57,0.8261160921476337,False
PREDICT_original_hf_max,2.5461258803157745,2.688349285179606,-0.14222340486383134,-0.19029340337956935,1556.0,0.5893309919958944,0.05868118572292802,58,57,0.8261160921476337,False
PREDICT_original_tf_GLCMMS_energyd1.0A1.57mean,0.37046598252211715,0.381612020932743,-0.011146038410625836,0.005076795742447959,1751.0,0.5854787116909884,-0.05928614640048391,58,57,0.8261160921476337,False
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A1.57std,0.38959824236221935,0.3570795598990009,0.03251868246321843,0.03439726339468724,1752.0,0.5816381662876557,-0.05989110707803991,58,57,0.8261160921476337,False
"PREDICT_original_vf_Frangi_edge_std_SR(1.0, 10.0)_SS2.0",1.6108714515675125e-09,1.2915985115378735e-09,3.1927294002963906e-10,-1.3298922828171584e-06,1749.0,0.5931949221506335,-0.05807622504537213,58,57,0.8261160921476337,False
PREDICT_original_tf_GLCMMS_ASMd3.0A2.36std,0.05663043014387835,0.0492482606297323,0.007382169514146046,0.006031358395596008,1748.0,0.5970704161160956,-0.05747126436781613,58,57,0.8268418964753795,False
"PREDICT_original_vf_Frangi_inner_kurtosis_SR(1.0, 10.0)_SS2.0",40.11931705087654,42.834038642305686,-2.7147215914291465,1936.9476593466707,1748.0,0.5970704161160956,-0.05747126436781613,58,57,0.8268418964753795,False
PREDICT_original_tf_GLCMMS_correlationd1.0A0.0std,0.8639779235156698,0.8626147112692973,0.0013632122463724805,-0.020116800336181684,1561.0,0.6087654057836132,0.05565638233514825,58,57,0.8336704029203369,False
PREDICT_original_tf_GLCMMS_ASMd3.0A0.79mean,0.059160452439994904,0.0516570218232132,0.0075034306167817005,0.005299990949443972,1746.0,0.6048557464167432,-0.056261343012704135,58,57,0.8336704029203369,False
PREDICT_original_tf_LBP_kurtosis_R3_P12,-1.2730737616325043,-1.258752004642837,-0.0143217569896672,-0.055421195266953216,1561.0,0.6087654057836132,0.05565638233514825,58,57,0.8336704029203369,False
PREDICT_original_tf_Gabor_median_F0.2_A2.36,-0.0030982425067060003,-0.0023960267352389,-0.0007022157714671002,-0.0002556374625830235,1561.0,0.6087654057836132,0.05565638233514825,58,57,0.8336704029203369,False
PREDICT_original_tf_GLCMMS_energyd3.0A1.57mean,0.07363606493053029,0.0705888480540085,0.003047216876521791,0.0034956893228633573,1744.0,0.6126862750355015,-0.05505142165759236,58,57,0.8367156055193969,False
PREDICT_original_tf_GLCMMS_contrastd1.0A1.57mean,7.557537899268614,7.407172359385402,0.15036553988321177,-1.1365142666530446,1563.0,0.6166182632759838,0.05444646098003625,58,57,0.8374457404822591,False
PREDICT_original_tf_GLCM_contrastd3.0A0.0,7.557537899268614,7.4071723593854015,0.15036553988321266,-1.1549794011371564,1563.0,0.6166182632759838,0.05444646098003625,58,57,0.8374457404822591,False
PREDICT_original_logf_range_sigma10,1.5187150919437409,1.5639076471328734,-0.045192555189132566,-0.06385141739431344,1564.0,0.6205612786540429,0.05384150030248036,58,57,0.8404854680671514,False
"PREDICT_original_vf_Frangi_inner_skewness_SR(1.0, 10.0)_SS2.0",5.72875279171951,5.616376896375034,0.112375895344476,8.9878196554431,1740.0,0.6284800186816479,-0.05263157894736836,58,57,0.848878490986445,False
PREDICT_original_hf_std,0.499790287140789,0.4451310402456402,0.05465924689514878,0.017009708651451128,1739.0,0.6324555549103551,-0.052026618269812364,58,57,0.8508681136247319,False
